beherzt	adj	beherzt	resolute, bold	бодрый
Fahne	n	die Fahne	flag	флаг
Treskin	name	Treskin	Treskin	Треский
Zehenspitzen	n	die Zehenspitze	toe tips	кончики пальцев
Vatersnamen	n	der Vatername	patronymic	отчество
krampfhaft	adj	krampfhaft	cramped, convulsive	напряженный
umgehend	adv	umgehend	immediately	немедленно
Haarschopf	n	der Haarschopf	tuft of hair	чуб
Konferenzen	n	die Konferenz	conferences	конференции
begründen	v	begründen	found, establish	основывать
spätabends	adv	spätabends	late in evening	поздно вечером
erlosch	v	erlöschen	extinguished	погас
Geschimpfe	n	das Geschimpfe	scolding	брань
überging	v	übergehen	overlooked	пропустил
Philosophen	n	der Philosoph	philosophers	философы
beschimpft	v	beschimpfen	cursed, scolded	оскорбил
Titelblatt	n	das Titelblatt	title page	титульная страница
grenzenlose	adj	grenzenlos	boundless	безграничный
Laboratorium	n	das Laboratorium	laboratory	лаборатория
Schaposchnikow	name	Schaposchnikow	Shaposhnikov	Шапошников
scharfes	adj	scharf	sharp	острый
Bedienung	n	die Bedienung	service	обслуживание
Verweis	n	der Verweis	reference, reprimand	замечание
Sondertrupp	n	der Sondertrupp	special unit	специальный отряд
tanzten	v	tanzen	danced	танцевали
Komsomolze	n	der Komsomolze	Young Communist	комсомолец
Parteigeschichte	n	die Parteigeschichte	party history	история партии
riskant	adj	riskant	risky	рискованный
Informanten	n	der Informant	informants	информаторы
kokettierte	v	kokettieren	flirted	кокетничала
exakte	adj	exakt	exact	точный
direkten	adj	direkt	direct	прямой
orientalisch	adj	orientalisch	oriental	восточный
aufmerksamen	adj	aufmerksam	attentive	внимательный
Mitschriften	n	die Mitschrift	notes	записки
Oberhand	n	die Oberhand	upper hand	превосходство
gedämpft	adj	gedämpft	muffled	приглушенный
Miniatur	n	die Miniatur	miniature	миниатюра
warn	v	warnen	warn	предупреждать
blauem	adj	blau	blue	синий
Tischchen	n	das Tischchen	small table	столик
Weidezaun	n	der Weidezaun	pasture fence	забор пастбища
umgab	v	umgeben	surrounded	окружал
Leidenschaften	n	die Leidenschaft	passions	страсти
Altersunterschied	n	der Altersunterschied	age difference	разница в возрасте
überreichte	v	überreichen	handed over	передал
Fainas	name	Fainas	Fainas	Фаина
Konsequenzen	n	die Konsequenz	consequences	последствия
Vierzeiler	n	der Vierzeiler	quatrain	четверостишие
