blamieren	v	blamieren	embarrass	позорить
ewiger	adj	ewig	eternal	вечный
gedulden	v	gedulden	endure	терпеть
doll	adj	doll	neat	аккуратный
ernster	adj	ernst	serious	серьёзный
Familienzusammenführung	n	die Familienzusammenführung	family reunification	воссоединение семей
Datums	n	das Datum	date	дата
zeitgenössischer	adj	zeitgenössisch	contemporary	современный
mexikanischer	adj	mexikanisch	Mexican	мексиканский
Fernsehserien	n	die Fernsehserie	TV series	телесериал
Abreisedatums	n	das Abreisedatum	departure date	дата отъезда
Erlangung	n	die Erlangung	attainment	достижение
mittlerweile	adv	mittlerweile	meanwhile	между тем
gestattete	v	gestatten	permit	разрешить
Zuzugsgenehmigung	n	die Zuzugsgenehmigung	permit to relocate	разрешение на переезд
unbequem	adj	unbequem	uncomfortable	неудобный
Prüfungstermin	n	der Prüfungstermin	exam date	дата экзамена
Abmachungen	n	die Abmachung	agreement	договорённость
abgesprochenen	adj	abgesprochen	agreed	согласованный
Abständen	n	der Abstand	distance	расстояние
Klappbett	n	das Klappbett	folding bed	раскладушка
einengte	v	einengen	restrict	ограничивать
Anmeldung	n	die Anmeldung	registration	регистрация
Hauswirte	n	der Hauswirt	landlord	хозяин дома
Soja	n	die Soja	soy	соя
Kosmodemjanskajas	name	Kosmodemjanskaja	Kosmodemskaya	Космодемьянская
Gartenanlage	n	die Gartenanlage	garden complex	садовый участок
Fliederbüsche	n	der Fliederbüsch	lilac bush	куст сирени
klappernd	adj	klappernd	rattling	грохочущий
Autobusse	n	der Autobus	bus	автобус
riskierte	v	riskieren	risk	рисковать
Razzien	n	die Razzia	raid	облава
Wohnungslosen	n	der Wohnungslose	homeless person	бездомный
Ion	n	das Ion	ion	ион
Lesesaal	n	der Lesesaal	reading room	читальный зал
Treibstoffabteilung	n	die Treibstoffabteilung	fuel department	отдел топлива
reihte	v	reihen	arrange	расставлять
hinwies	v	hinweisen	point out	указывать
bloßzustellen	v	bloßstellen	expose	разоблачить
Milchladen	n	der Milchladen	dairy shop	молочная лавка
Ess	n	das Ess	dining hall	столовая
einstigen	adj	einstig	former	бывший
Sirawin	name	Sirawin	Sirawin	Сираев
Aufenthaltsgenehmigung	n	die Aufenthaltsgenehmigung	residence permit	разрешение на проживание
Artjomenkos	name	Artjomenko	Artomenko	Артюменко
Petition	n	die Petition	petition	петиция
Deputierten	n	der Deputierte	deputy	депутат
Mittelschullehrerin	n	die Mittelschullehrerin	secondary teacher	учительница средней школы
Bystrowa	name	Bystrowa	Bystrova	Быстрова
Gesuch	n	das Gesuch	petition	прошение
stattzugeben	v	stattgeben	grant	удовлетворить
reiflichen	adj	reiflich	mature	зрелый
beschlosss	v	beschließen	resolve	решить
hinzugehen	v	hingehen	go there	ходить
Unterrichtsplans	n	der Unterrichtsplan	curriculum	учебный план
gesonderte	adj	gesondert	separate	отдельный
humanitären	adj	humanitär	humanitarian	гуманитарный
Korrespondenzabteilung	n	die Korrespondenzabteilung	correspondence dept	отдел корреспонденции
Fachgebieten	n	das Fachgebiet	field	область знаний
Konvergenz	n	die Konvergenz	convergence	конвергенция
Beispielen	n	das Beispiel	example	пример
Quotenkriterien	n	das Quotenkriterium	quota criterion	квотный критерий
Alembert	name	Alembert	D'Alembert	Д'Аламбер
Kosch	name	Kosch	Kosch	Кош
aussagekräftigen	adj	aussagekräftig	meaningful	значительный
Kriterien	n	das Kriterium	criterion	критерий
