eingeschlossen	verb	einschließen	enclosed, locked in	заперт, включен
offenbar	adj	offenbar	obvious, apparent	очевидный
köpfen	verb	köpfen	to behead	обезглавить
theorien	noun	die Theorie	theories	теории
ordnete	verb	ordnen	arranged, ordered	расставил
generalstaatsanwaltschaft	noun	die Generalstaatsanwaltschaft	prosecutor general office	генеральная прокуратура
prüfung	noun	die Prüfung	examination, test	проверка
sprecher	noun	der Sprecher	speaker	спикер
verfahrensleiter	noun	der Verfahrensleiter	proceedings leader	руководитель процесса
bezirksstaatsanwaltschaft	noun	die Bezirksstaatsanwaltschaft	district prosecutor's office	районная прокуратура
ordnern	noun	der Ordner	folder	папка
kopieren	verb	kopieren	to copy	копировать
digitalisieren	verb	digitalisieren	to digitize	оцифровать
abstand	noun	der Abstand	distance	расстояние
lawinenexperten	noun	der Lawinenexperte	avalanche experts	лавинные эксперты
geologen	noun	der Geologe	geologists	геологи
kürzer	adj	kurz	shorter	короче
schneerutsch	noun	der Schneerutsch	snow slide	снежный оползень
erfror	verb	erfrieren	froze to death	замерз
infraschall	noun	der Infraschall	infrasound	инфразвук
bergform	noun	die Bergform	mountain form	форма горы
erzeugen	verb	erzeugen	to produce, generate	производить
auslöst	verb	auslösen	triggers	запускает
sowjetischer	adj	sowjetisch	soviet	советский
rakete	noun	die Rakete	rocket	ракета
treibstoffleck	noun	das Treibstoffleck	fuel stain	пятно топлива
auseinandersetzung	noun	die Auseinandersetzung	conflict, dispute	конфликт
militärexperiment	noun	das Militärexperiment	military experiment	военный эксперимент
geheimer	adj	geheim	secret	секретный
strahlung	noun	die Strahlung	radiation	радиация
unbelegt	adj	unbelegt	unsubstantiated	необоснованный
verschwörungstheorien	noun	die Verschwörungstheorie	conspiracy theories	теории заговора
paradoxes	noun	das Paradoxon	paradoxes	парадоксы
medizinisches	adj	medizinisch	medical	медицинский
fernsehkameras	noun	die Fernsehkamera	television cameras	телевизионные камеры
gefolgt	verb	folgen	followed	последовал
rekonstruktion	noun	die Rekonstruktion	reconstruction	реконструкция
abwärts	adv	abwärts	downward	вниз
natürlicher	adj	natürlich	natural	естественный
heldenhafter	adj	heldenhaft	heroic	героический
gegebenen	verb	geben	given	данный
