ansehe	v	ansehen	regard/look at	смотреть
freudig	adj	freudig	joyful	радостный
versenden	v	versenden	send out	отправлять
Lagerjahren	n	das Lagerjahr	camp year	лагерный год
stilles	adj	still	quiet	тихий
entlegenes	adj	entlegen	remote	удалённый
Wladimirowna	name	Wladimirowna	Vladimirovna	Владимировна
Slawa	name	Slawa	Slava	Слава
Feingefühl	n	das Feingefühl	sensitivity	деликатность
schonen	v	schonen	spare	щадить
gekommene	adj	gekommen	come	пришедший
erröten	v	erröten	blush	краснеть
Telefonate	n	das Telefonat	phone call	телефонный звонок
Uniformjacke	n	die Uniformjacke	uniform jacket	мундирный китель
Traktowy	name	Traktowy	Traktowy	Тракторный
freudiger	adj	freudig	joyful	радостный
fieberhaft	adj	fieberhaft	feverish	лихорадочный
Rechtfertigung	n	die Rechtfertigung	justification	оправдание
hinzog	v	hinziehen	move to	переехать
feinfühlig	adj	feinfühlig	sensitive	чуткий
Schwächen	n	die Schwäche	weakness	слабость
ästhetischen	adj	ästhetisch	aesthetic	эстетический
Davids	name	David	David	Давид
Rasiermesser	n	das Rasiermesser	razor	опасная бритва
lasse	v	lassen	let	позволять
Einwände	n	der Einwand	objection	возражение
unterschiedlichem	adj	unterschiedlich	different	различный
Rudis	name	Rudi	Rudi	Руди
philologischen	adj	philologisch	philological	филологический
Nachkriegsjahren	n	das Nachkriegsjahr	post-war year	послевоенный год
beglückwünschte	v	beglückwünschen	congratulate	поздравлять
fernzuhalten	v	fernhalten	keep away	держать подальше
Rechenschaftsberichts	n	der Rechenschaftsbericht	accountability report	отчёт о деятельности
schüchternes	adj	schüchtern	shy	застенчивый
eh	adv	eh	before	раньше
schmiegte	v	schmiegen	snuggle	прижиматься
vermuteten	v	vermuten	suppose	предполагать
Zivilbevölkerung	n	die Zivilbevölkerung	civilian population	гражданское население
Kriegsgefangene	n	der Kriegsgefangene	prisoner of war	военнопленный
rauesten	adj	rau	roughest	самый грубый
Abbau	n	der Abbau	dismantling	разборка
Strukturen	n	die Struktur	structure	структура
Marktpreise	n	der Marktpreis	market price	рыночная цена
kommerziellen	adj	kommerziell	commercial	коммерческий
Lockerung	n	die Lockerung	relaxation	смягчение
äußern	v	äußern	express	выражать
unterdrückten	v	unterdrücken	suppress	подавлять
zusammengearbeitet	v	zusammenarbeiten	collaborate	сотрудничать
Bauarbeiten	n	die Bauarbeiten	construction work	строительные работы
Frauenlager	n	das Frauenlager	women's camp	женский лагерь
geräumige	adj	geräumig	spacious	просторный
begegnen	v	begegnen	meet	встречать
