irdischen	adj	irdisch	earthly	земной
beschützen	v	beschützen	protect	защищать
fortgezerrt	v	fortzerren	dragged away	вытащенный
brummt	v	brummen	grumbles	гудит
unebenen	adj	uneben	uneven	неровный
ruckelnd	v	ruckeln	jerking	рывок
Selbstlosigkeit	n	die Selbstlosigkeit	selflessness	самоотверженность
endloses	adj	endlos	endless	бесконечный
zusammengehauenen	adj	zusammenhauen	hacked together	рубленый
Kabuff	n	das Kabuff	cubbyhole	каморка
splitternacktes	adj	splitternackt	completely naked	нагишом
Kahlscheren	v	kahlscheren	shear bald	стричь наголо
Schnürbänder	n	das Schnürband	shoelace	шнур
zurückgaben	v	zurückgeben	gave back	вернули
unterschreibe	v	unterschreiben	sign	подпишу
Auflistungen	n	die Auflistung	listing	перечисление
Schriftstücke	n	das Schriftstück	document	документ
demütigende	adj	demütigend	humiliating	унизительный
Mitarbeiterin	n	die Mitarbeiterin	colleague	сотрудница
behaarten	adj	behaart	hairy	волосистый
Federtasche	n	die Federtasche	pencil case	пенал
Schülers	n	der Schüler	pupil's	ученика
Eisengitter	n	das Eisengitter	iron grate	железная решетка
versehenes	adj	versehen	provided	снабженный
Fensterausschnitt	n	der Fensterausschnitt	window opening	оконный вырез
eisenbeschlagene	adj	eisenbeschlagen	iron-bound	скованный
Ausgabetürchen	n	das Ausgabetürchen	serving window	раздаточное окно
Guckloch	n	das Guckloch	peephole	глазок
hereinschaut	v	hereinschauen	looks in	смотрит
Aussparung	n	die Aussparung	recess	углубление
umgebene	adj	umgeben	surrounded	окруженный
aufgeklebt	v	aufkleben	glued on	наклеенный
Kerker	n	der Kerker	dungeon	тюрьма
Lesens	n	das Lesen	reading	чтение
heranzureichen	v	heranzureichen	reach out	подать
nachprüfen	v	nachprüfen	verify	проверить
Zementboden	n	der Zementboden	cement floor	цементный пол
Kübels	n	der Kübel	bucket's	ведра
gedämpften	adj	gedämpft	muffled	приглушенный
Appell	n	der Appell	roll call	перекличка
geöffnete	adj	geöffnet	opened	открытый
Klappe	n	die Klappe	flap	заслонка
Löffeln	n	der Löffel	spoons	ложка
gesüßter	adj	gesüßt	sweetened	подслащенный
blendete	v	blenden	blinded	ослепил
Alpträume	n	der Alptraum	nightmares	кошмар
eintönigen	adj	eintönig	monotonous	однообразный
Latrine	n	die Latrine	latrine	уборная
zeitlichen	adj	zeitlich	temporal	временной
Orientierungslinien	n	die Orientierungslinie	guide lines	ориентиры
Brunnens	n	der Brunnen	well's	колодца
Wanderhof	n	der Wanderhof	labor camp	странствующий двор
Radiotechnologie	n	die Radiotechnologie	radio technology	радиотехнология
herumdrücken	v	herumdrücken	hang around	слоняться
Thälmann	name	Thälmann	Thälmann	Тельман
weggebracht	v	wegbringen	took away	увезли
schwerwiegendere	adj	schwerwiegend	weightier	более серьезный
beinhaltet	v	beinhalten	contains	содержит
Verschwörungen	n	die Verschwörung	conspiracies	заговоры
Sozialkundler	n	der Sozialkundler	social scientist	обществовед
beschwert	v	beschweren	complained	пожаловался
Naturwissenschaftler	n	der Naturwissenschaftler	scientist	естествоиспытатель
knobelt	v	knobeln	puzzles	пытается разгадать
demonstrieren	v	demonstrieren	demonstrate	демонстрировать
Verbrechens	n	das Verbrechen	crime's	преступления
Antipathie	n	die Antipathie	antipathy	антипатия
originell	adj	originell	original	оригинальный
