Malenkow	name	Malenkow	Malenkow	Маленков
Jatsejew	name	Jatsejew	Jatseev	Ячеев
Amtszeit	n	die Amtszeit	office term	срок полномочий
Galaktionowitsch	name	Galaktionowitsch	Galaktionovich	Галактионович
Stefanskaja	name	Stefanskaja	Stefanskaya	Стефанская
Dschubga	name	Dschubga	Dzhubga	Джубга
Anwerber	n	der Anwerber	recruiter	вербовщик
Zwieback	n	der Zwieback	hardtack	бисквит
eingeladen	adj	eingeladen	invited	приглашённый
Reformen	n	die Reform	reforms	реформы
Gegenden	n	die Gegend	regions	области
erfolglos	adj	erfolglos	unsuccessful	безуспешный
Banden	n	die Bande	gangs	банды
Kamyschin	name	Kamyschin	Kamyshin	Камышин
konkreten	adj	konkret	concrete	конкретный
angesiedelt	adj	angesiedelt	settled	поселённый
Kolonie	n	die Kolonie	colony	колония
transportierte	v	transportieren	transported	транспортировал
verschickt	v	verschicken	sent off	отправил
rückte	v	rücken	moved	двинулся
genügend	adj	genügend	sufficient	достаточный
überwiegende	adj	überwiegen	prevailing	преобладающий
verschärft	v	verschärfen	sharpened	обострил
Gattung	n	die Gattung	type	род
eingewickelt	v	einwickeln	wrapped	завёрнут
Maße	n	das Maß	measures	меры
Erhalt	n	der Erhalt	preservation	сохранение
wilde	adj	wild	wild	дикий
Gehilfen	n	der Gehilfe	assistant	помощник
Gäste	n	der Gast	guests	гости
anwesend	adj	anwesend	present	присутствующий
verurteilen	v	verurteilen	condemn	осуждать
Maly	name	Maly	Maly	Малый
Marienthal	name	Marienthal	Marienthal	Мариенталь
niederzulassen	v	niederlassen	settle	поселяться
unternahmen	v	unternehmen	undertook	предприняли
Ausmaß	n	das Ausmaß	extent	размер
Baden	name	Baden	Baden	Баден
Respekt	n	der Respekt	respect	уважение
singen	v	singen	sing	петь
Übel	n	das Übel	evil	зло
mitgeteilt	v	mitteilen	informed	сообщил
abwechselnd	adv	abwechselnd	alternately	поочередно
unhöflich	adj	unhöflich	impolite	невежливый
kulturellen	adj	kulturell	cultural	культурный
Werken	n	das Werk	works	произведения
verschaffte	v	verschaffen	procured	доставил
geltenden	adj	geltend	prevailing	действующий
Heinrich	name	Heinrich	Henry	Генрих
Anton	name	Anton	Anton	Антон
russischem	adj	russisch	Russian	русский
stießen	v	stoßen	pushed	толкнули
niedergelassen	adj	niedergelassen	settled	поселившийся
Ausführung	n	die Ausführung	execution	исполнение
Steuern	n	die Steuer	taxes	налоги
wanderten	v	wandern	wandered	странствовали
ewigen	adj	ewig	eternal	вечный
gerufen	v	rufen	called	позвал
Nowosibirsker	adj	Nowosibirsk	Novosibirsk	Новосибирск
versank	v	versinken	sank	исчез
Qualm	n	der Qualm	smoke	дым
Saratows	name	Saratow	Saratov	Саратова
Moskowskaja	name	Moskowskaja	Moskovskaya	Московская
fernen	adj	fern	distant	далёкий
verliefen	v	verlaufen	progressed	развивались
ständigen	adj	ständig	permanent	постоянный
Konservatorium	n	das Konservatorium	conservatory	консерватория
Verdruss	n	der Verdruss	annoyance	досада
Lungenentzündung	n	die Lungenentzündung	pneumonia	пневмония
Michalina	name	Michalina	Michalina	Михалина
Eintritt	n	der Eintritt	entry	вход
Zweifeln	n	der Zweifel	doubts	сомнения
Chaos	n	das Chaos	chaos	хаос
Unzufriedenheit	n	die Unzufriedenheit	discontent	недовольство
Flügel	n	der Flügel	wing	крыло
Esszimmer	n	das Esszimmer	dining room	столовая
Rückseite	n	die Rückseite	back	спина
Losungen	n	die Losung	watchword	лозунг
Versorgung	n	die Versorgung	supply	снабжение
militärische	adj	militärisch	military	военный
verstärkte	v	verstärken	strengthened	усилил
Ziegen	n	die Ziege	goats	козы
abtransportiert	v	abtransportieren	transported away	вывез
näherten	v	nähern	approached	приблизились
Prozedur	n	die Prozedur	procedure	процедура
ungewöhnlichen	adj	ungewöhnlich	unusual	необычный
stoßen	v	stoßen	push	толкать
Ziege	n	die Ziege	goat	коза
Familienmitglieder	n	das Familienmitglied	family members	члены семьи
Schuhwerk	n	das Schuhwerk	footwear	обувь
Pflichten	n	die Pflicht	duties	обязанности
verbessern	v	verbessern	improve	улучшать
eröffnet	v	eröffnen	opened	открыл
breiten	v	breiten	spread	раскинуть
gefeiert	v	feiern	celebrated	праздновал
Gelächter	n	das Gelächter	laughter	смех
verärgert	adj	verärgert	annoyed	раздражённый
kreuzten	v	kreuzen	crossed	пересекли
Romantik	n	die Romantik	romanticism	романтизм
Division	n	die Division	division	дивизия
anständige	adj	anständig	decent	порядочный
anstatt	prep	anstatt	instead of	вместо
kindlichen	adj	kindlich	childish	детский
aufzuhalten	v	aufhalten	stop	останавливать
Beeren	n	die Beere	berries	ягоды
Schreie	n	der Schrei	cries	крики
Papotschka	name	Papotschka	Papochka	Папочка
reine	adj	rein	pure	чистый
Gedicht	n	das Gedicht	poem	стихотворение
Abteil	n	das Abteil	compartment	купе
mitgebrachten	adj	mitgebracht	brought along	принесённый
verblüffte	v	verblüffen	confused	озадачил
Kleinigkeiten	n	die Kleinigkeit	trifles	пустяки
flüsternd	v	flüstern	whispering	шепчущий
bestehen	v	bestehen	persist	существовать
Kasachstan	name	Kasachstan	Kazakhstan	Казахстан
weint	v	weinen	weeps	плачет
Schienen	n	die Schiene	rails	рельсы
Krasnij	name	Krasnij	Krasniy	Красный
Kut	name	Kut	Kut	Кут
Befürchtungen	n	die Befürchtung	fears	опасения
verärgerte	v	verärgern	irritated	раздражил
Annahme	n	die Annahme	assumption	предположение
stärken	v	stärken	strengthen	укреплять
Adjuscha	name	Adjuscha	Adjuscha	Адюша
schneeweißen	adj	schneeweiß	snow-white	снежно-белый
Fladen	n	der Fladen	flatbread	лепёшка
Blume	n	die Blume	flower	цветок
niedrigen	adj	niedrig	low	низкий
belesen	adj	belesen	well-read	начитанный
stickigen	adj	stickig	stuffy	душный
Petersson	name	Petersson	Petersson	Петерссон
Verlegenheit	n	die Verlegenheit	embarrassment	смущение
Verkäuferin	n	die Verkäuferin	saleswoman	продавщица
Buchhalterin	n	die Buchhalterin	accountant	бухгалтерша
Absicht	n	die Absicht	intention	намерение
Maßstäben	n	der Maßstab	standards	мерила
Führers	n	der Führer	leader	лидер
hilflos	adj	hilflos	helpless	беспомощный
Stoks	name	Stoks	Stoks	Стокс
Aleksandrowna	name	Aleksandrowna	Aleksandrovna	Александровна
Kommando	n	das Kommando	command	команда
trennten	v	trennen	separated	разделили
döste	v	dösen	dozed	дремал
bewaffnet	adj	bewaffnet	armed	вооружённый
vorzustellen	v	vorstellen	introduce	представить
Station	n	die Station	station	станция
Radiotechnik	n	die Radiotechnik	radio engineering	радиотехника
Änderungen	n	die Änderung	changes	изменения
befasste	v	befassen	dealt with	занимался
fröhlich	adj	fröhlich	cheerful	весёлый
Bloks	name	Bloks	Blok	Блок
Verständnis	n	das Verständnis	understanding	понимание
Ermittlungsrichter	n	der Ermittlungsrichter	investigating magistrate	следователь
Molotow	name	Molotow	Molotov	Молотов
Fortsetzung	n	die Fortsetzung	continuation	продолжение
Bemerkung	n	die Bemerkung	remark	замечание
unterstützte	v	unterstützen	supported	поддержал
worin	prep	worin	in which	в чём
Braut	n	die Braut	bride	невеста
begebe	v	begeben	go	направиться
Morgengrauen	n	das Morgengrauen	dawn	рассвет
Fachschule	n	die Fachschule	technical school	техникум
förmlich	adv	förmlich	formally	формально
Erbrechen	n	das Erbrechen	vomiting	рвота
Kommunikation	n	die Kommunikation	communication	коммуникация
Funktionen	n	die Funktion	functions	функции
darstellte	v	darstellen	represented	изображал
Auditorium	n	das Auditorium	auditorium	аудитория
Nachname	n	der Nachname	surname	фамилия
besorgte	v	besorgen	obtained	добыл
weiterer	adj	weiterer	further	дальнейший
Dozenten	n	der Dozent	lecturer	доцент
KGB	name	KGB	KGB	КГБ
Boschew	name	Boschew	Boshchev	Бощев
Konjuchowa	name	Konjuchowa	Konjukhova	Конюхова
Raskasowo	name	Raskasowo	Raskasovo	Раскасово
km	n	km	kilometre	километр
bereitet	v	bereiten	prepared	подготовил
Entscheidungen	n	die Entscheidung	decisions	решения
Packen	n	das Packen	packing	упаковка
Ausgaben	n	die Ausgabe	expenses	расходы
befestigte	v	befestigen	fastened	закрепил
registriert	v	registrieren	registered	зарегистрировал
Bearbeitung	n	die Bearbeitung	processing	обработка
absolvieren	v	absolvieren	complete	окончить
Disziplinen	n	die Disziplin	disciplines	дисциплины
festgestellt	v	feststellen	determined	установил
Schlägen	n	der Schlag	blows	удары
Rektors	n	der Rektor	rector	ректора
umzusetzen	v	umsetzen	implement	реализовать
Kandidaten	n	der Kandidat	candidates	кандидаты
rollen	v	rollen	roll	катиться
käme	v	kommen	came	пришёл бы
verstummte	v	verstummen	fell silent	замолчал
Inhaftierung	n	die Inhaftierung	imprisonment	заключение
Wachleute	n	die Wachleute	guards	охрана
beunruhigte	v	beunruhigen	disturbed	беспокоил
zusammengestellt	v	zusammenstellen	compiled	составил
ausgewählt	v	auswählen	selected	выбрал
eingetauscht	v	eintauschen	exchanged	обменял
Angehörige	n	der Angehörige	relatives	родственники
Archipel	n	der Archipel	archipelago	архипелаг
Lagers	n	das Lager	camp	лагеря
Wischera	name	Wischera	Vishera	Вишера
Jaswa	name	Jaswa	Yasva	Ясва
Lagerpunkten	n	der Lagerpunkt	camp checkpoint	лагерный пункт
weckte	v	wecken	woke	разбудил
wattierten	adj	wattiert	quilted	ватный
Brühe	n	die Brühe	broth	бульон
ertönt	v	ertönen	sounded	раздался
Fluchen	n	das Fluchen	cursing	проклятие
demzufolge	adv	demzufolge	accordingly	следовательно
Paket	n	das Paket	parcel	пакет
Stamm	n	der Stamm	tribe	племя
Perspektiven	n	die Perspektive	perspectives	перспективы
Lageraußenstelle	n	die Lageraußenstelle	camp outpost	филиал лагеря
Wolim	name	Wolim	Volim	Волим
Bedingung	n	die Bedingung	condition	условие
Nahrung	n	die Nahrung	food	пища
schwieriges	adj	schwierig	difficult	трудный
steilen	adj	steil	steep	крутой
angenehme	adj	angenehm	pleasant	приятный
Außenstellen	n	die Außenstelle	outpost	филиал
liebsten	adj	lieb	dearest	дорогой
Reede	n	die Reede	roadstead	рейд
operativen	adj	operativ	operational	оперативный
gewandt	adj	gewandt	deft	ловкий
aufzunehmen	v	aufnehmen	receive	принимать
friedlich	adj	friedlich	peaceful	мирный
unglaublich	adj	unglaublich	incredible	невероятный
Sewernij	name	Sewernij	Severniy	Северный
Monats	n	der Monat	month	месяца
Soroka	name	Soroka	Soroka	Сорока
Zivilangestellte	n	der Zivilangestellte	civilian employee	гражданский служащий
Empfang	n	der Empfang	reception	приём
Vorschlag	n	der Vorschlag	suggestion	предложение
teilnehmen	v	teilnehmen	participate	участвовать
gewordene	adj	geworden	become	ставший
absolviert	v	absolvieren	graduated	окончил
Alexandrowka	name	Alexandrowka	Aleksandrovka	Александровка
geh	interj	geh	go	иди
schlichtweg	adv	schlichtweg	simply	просто-напросто
Kreml	n	der Kreml	Kremlin	Кремль
hübsche	adj	hübsch	pretty	красивый
Borschtsch	n	der Borschtsch	borscht	борщ
abzuwarten	v	abwarten	wait	дождаться
Müdigkeit	n	die Müdigkeit	tiredness	усталость
Hauswirtin	n	die Hauswirtin	landlady	хозяйка
Ro	name	Ro	Ro	Ро
Vermieterin	n	die Vermieterin	landlady	сдающая квартиру
Ljalja	name	Ljalja	Lyalya	Ляля
Backsteingebäude	n	das Backsteingebäude	brick building	кирпичное здание
platzte	v	platzen	burst	лопнул
Holzunternehmen	n	das Holzunternehmen	timber company	лесозавод
Reisepass	n	der Reisepass	passport	паспорт
Feiertag	n	der Feiertag	holiday	праздник
Josifowna	name	Josifowna	Josifovna	Иосифовна
Erdgeschoss	n	das Erdgeschoss	ground floor	первый этаж
Trust	n	der Trust	trust	трест
Russlanddeutschen	name	Russlanddeutsche	Russian German	русско-немецкий
Erlass	n	der Erlass	decree	постановление
Valja	name	Valja	Valya	Валя
Natasha	name	Natasha	Natasha	Наташа
Aufhebung	n	die Aufhebung	abolition	отмена
Vizerektor	n	der Vizerektor	vice-rector	вице-ректор
Rektorin	n	die Rektorin	rector	ректорша
Lilja	name	Lilja	Lily	Лиля
Lübeck	name	Lübeck	Lübeck	Любек
geheimnisvolle	adj	geheimnisvoll	mysterious	таинственный
befassen	v	befassen	deal with	заниматься
Akademie	n	die Akademie	academy	академия
kräftige	adj	kräftig	robust	крепкий
versetzten	v	versetzen	transferred	перевёл
Michailowitsch	name	Michailowitsch	Mikhailovich	Михайлович
Gebräuche	n	der Gebrauch	customs	обычаи
Kalmücken	name	Kalmücke	Kalmyk	калмык
gründeten	v	gründen	founded	основали
Schaffung	n	die Schaffung	creation	создание
Siedler	n	der Siedler	settler	поселенец
wählen	v	wählen	choose	выбирать
Bezahlung	n	die Bezahlung	payment	оплата
Zentral	adj	zentral	central	центральный
mobilisiert	v	mobilisieren	mobilized	мобилизовал
Versprechen	n	das Versprechen	promise	обещание
verlockend	adj	verlockend	tempting	соблазнительный
Ausreise	n	die Ausreise	exit	выезд
Konfiszierung	n	die Konfiszierung	confiscation	конфискация
schlimmsten	adj	schlimm	worst	худший
allgemeiner	adj	allgemein	general	общий
Kanzlei	n	die Kanzlei	chancellery	канцелярия
Vormundschaftskontors	n	das Vormundschaftskontors	guardianship office	попечительское управление
Instruktionen	n	die Instruktion	instructions	инструкции
Plänen	n	der Plan	plans	планы
Werst	n	die Werst	verst	верста
Beschlüsse	n	der Beschluss	resolutions	постановления
Fuhrwerke	n	das Fuhrwerk	carriage	повозка
Gouvernement	n	das Gouvernement	governorate	губернаторство
erlernen	v	erlernen	learn	выучить
getrunken	v	trinken	drunk	выпил
Geistliche	n	der Geistliche	clergyman	духовное лицо
entzogen	v	entziehen	deprived	лишился
südlichen	adj	südlich	southern	южный
Behausung	n	die Behausung	dwelling	жилище
verfügten	v	verfügen	stipulated	распорядились
Feiertagen	n	der Feiertag	holidays	праздники
Feierlichkeiten	n	die Feierlichkeit	festivity	торжество
gewährte	v	gewähren	granted	предоставил
Höfe	n	der Hof	courts	дворы
Offizier	n	der Offizier	officer	офицер
zugewiesen	v	zuweisen	assigned	выделил
siedelten	v	siedeln	settled	поселились
Banditen	n	der Bandit	bandits	бандиты
alarmiert	v	alarmieren	alarmed	встревожил
errichteten	v	errichten	built	построили
materiellen	adj	materiell	material	материальный
Nieselregen	n	der Nieselregen	drizzle	морось
Verlangen	n	das Verlangen	demand	требование
offenkundig	adj	offenkundig	obvious	очевидный
murrte	v	murren	grumbled	ворчал
Buchbinderei	n	die Buchbinderei	bookbinding	переплетное дело
unabhängig	adj	unabhängig	independent	независимый
gestalteten	v	gestalten	designed	оформили
Glaubens	n	der Glaube	faith	веры
katholische	adj	katholisch	Catholic	католический
definiert	v	definieren	defined	определил
