stolze	adj	stolz	proud	гордый
Korsett	n	das Korsett	corset	корсет
Handschuhen	n	der Handschuh	gloves	перчатки
Pocken	n	die Pocken	smallpox	оспа
Lehrjahre	n	die Lehrjahre	apprenticeship years	годы ученичества
Goldmedaille	n	die Goldmedaille	gold medal	золотая медаль
achte	adj	achte	eighth	восьмой
ergänzende	adj	ergänzend	supplementary	дополняющий
Didaktik	n	die Didaktik	didactics	дидактика
Heimlehrerin	n	die Heimlehrerin	home teacher	домашняя учительница
Privilegien	n	die Privilegien	privileges	привилегии
Titels	n	der Titel	title	титул
hineinschrieben	v	hineinschreiben	wrote in	вписал
zuzuordnen	v	zuordnen	assign	отнести
philosophischem	adj	philosophisch	philosophical	философский
Shelley	name	Shelley	Shelley	Шелли
kalligraphischer	adj	kalligraphisch	calligraphic	каллиграфический
pessimistische	adj	pessimistisch	pessimistic	пессимистический
Siebenjahres	n	das Siebenjahr	seven-year	семилетие
vorausging	v	vorangehen	preceded	предшествовал
Vergnügungen	n	die Vergnügung	pleasures	удовольствия
Einhaltung	n	die Einhaltung	compliance	соблюдение
anderswo	adv	anderswo	elsewhere	в другом месте
niederließ	v	niederlassen	settled	поселился
Oktjabrskij	name	Oktjabrskij	Oktyabrsky	Октябрский
Nebengebäuden	n	das Nebengebäude	outbuilding	хозяйственное строение
Lenotschka	name	Lenotschka	Lenotschka	Ленотчка
Randbezirk	n	der Randbezirk	outlying district	окраина
Volljährigkeit	n	die Volljährigkeit	majority	совершеннолетие
Eisenbahnzweigs	n	der Eisenbahnzweig	railway branch	ветвь железной дороги
Trofumowka	name	Trofumowka	Trofumovka	Трофумовка
ereilte	v	ereilten	befell	настигло
wundervolles	adj	wundervoll	wonderful	чудесный
Sorg	name	Sorg	Sorg	Зорг
Berghang	n	der Berghang	mountainside	склон горы
Gedenksteine	n	der Gedenkstein	memorial stone	памятный камень
Saratorw	name	Saratorw	Saratov	Саратов
fotografierten	v	fotografieren	photographed	фотографировали
Trofimowsker	name	Trofimowsker	Trofimovsk	Трофимовск
Bahnabzweiger	n	der Bahnabzweiger	railway switch	железнодорожная стрелка
Sommeran	name	Sommeran	Sommerian	Сомеран
Depression	n	die Depression	depression	депрессия
herauszukommen	v	herauskommen	get out	вылезти
Foro	name	Foro	Foro	Форо
hängten	v	hängen	hung	висели
geflüchteten	adj	geflüchtet	fled	бежавший
seelischen	adj	seelisch	psychological	душевный
zurückgekehrten	adj	zurückgekehrt	returned	вернувшийся
aufmerksamer	adj	aufmerksam	attentive	внимательный
fürsorglicher	adj	fürsorglich	caring	заботливый
Handarbeiten	n	die Handarbeit	handicraft	ручное изделие
Zank	n	der Zank	quarrel	ссора
rohes	adj	roh	raw	сырой
gläubige	adj	gläubig	believing	верующий
gymnastische	adj	gymnastisch	gymnastic	гимнастический
Müller	name	Müller	Müller	Мюллер
rubbelte	v	rubbeln	rubbed	тер
Sanftmütig	adj	sanftmütig	meek	кротко
vergünstigten	adj	vergünstigt	discounted	льготный
bepflanzten	adj	bepflanzt	planted	засаженный
Dornenbusch	n	der Dornenbusch	thorn bush	колючий куст
