proklamiert	v	proklamieren	proclaim	провозглашать
deswarenlosen	adj	deswarenlosen	deprived of goods	лишенный товаров
Privathandel	n	der Privathandel	private trade	частная торговля
Durchfahrten	n	die Durchfahrt	passages	проезды
Planungsaufgabe	n	die Planungsaufgabe	planning task	плановое задание
Säen	v	säen	sowing	сеять
Kartensystem	n	das Kartensystem	card system	картографическая система
gerechter	adj	gerecht	more just	более справедливый
arbeitenden	v	arbeiten	working	работающий
überfressen	v	überfressen	overeat	переедать
Hilfestellung	n	die Hilfestellung	assistance	помощь
Landesregierung	n	die Landesregierung	regional government	региональное правительство
Industriearbeiter	n	der Industriearbeiter	industrial worker	промышленный рабочий
Zwangsvergesellschaftung	n	die Zwangsvergesellschaftung	forced collectivization	принудительная коллективизация
Kleinviehs	n	das Kleinvieh	small livestock	мелкий скот
Geflügels	n	das Geflügel	poultry	птица
Farmer	n	der Farmer	farmer	фермер
unbezahlte	adj	unbezahlt	unpaid	неоплаченный
Reklame	n	die Reklame	advertisement	реклама
Vitrinen	n	die Vitrine	display cases	витрины
Luxusartikel	n	der Luxusartikel	luxury item	предмет роскоши
konfiszierten	v	konfiszieren	confiscated	конфисковать
Lieblingskonditorei	n	die Lieblingskonditorei	favorite pastry shop	любимая кондитерская
Philippow	name	Philippow	Philippow	Филипповский
leckere	adj	lecker	delicious	вкусный
Waffelröllchen	n	das Waffelröllchen	waffle roll	вафельная трубочка
göttlichen	adj	göttlich	divine	божественный
rücksichtslosen	adj	rücksichtslos	ruthless	безжалостный
Droschkenfahrer	n	der Droschkenfahrer	cab driver	извозчик
aufforderndes	adj	auffördernd	inviting	призывающий
He	interj	He	hey	эй
Stils	n	der Stil	style	стиль
Fünfjahresplan	n	der Fünfjahresplan	five-year plan	пятилетний план
auszurotten	v	ausrotten	eradicate	искоренять
fokussierter	adj	fokussiert	focused	сосредоточенный
ärztliche	adj	ärztlich	medical	врачебный
Grabstein	n	der Grabstein	gravestone	надгробие
zeigenden	v	zeigen	showing	показывающий
hinterblieben	v	hinterblieben	bereaved	оставшиеся
fristete	v	fristen	eke out	влачить
Lena	name	Lena	Lena	Лена
Kwitkowski	name	Kwitkowski	Kwitkowski	Квитковский
gelitten	v	leiden	suffered	страдать
stattlichen	adj	stattlich	impressive	внушительный
Reisetasche	n	die Reisetasche	travel bag	дорожная сумка
Steuerinspektor	n	der Steuerinspektor	tax inspector	налоговый инспектор
hinsah	v	hinsehen	looked at	посмотреть
Droschkenkutscher	n	der Droschkenkutscher	cab driver	кучер кареты
brummigem	adj	brummig	grumpy	сердитый
unbeaufsichtigt	adj	unbeaufsichtigt	unsupervised	без присмотра
ausdrucksstarken	adj	ausdrucksstark	expressive	выразительный
Lederkoffer	n	der Lederkoffer	leather suitcase	кожаный чемодан
Spielzeuglokomotive	n	die Spielzeuglokomotive	toy locomotive	игрушечный локомотив
Feuerraum	n	der Feuerraum	firebox	топка
Spirituslampe	n	die Spirituslampe	spirit lamp	спиртовая лампа
Dochten	n	der Docht	wicks	фитили
Lok	n	die Lok	locomotive	локомотив
paffte	v	pauffen	puffed	дымил
herzog	name	Herzog	Herzog	Герцог
Reisedecke	n	die Reisedecke	travel blanket	дорожное одеяло
Mühsal	n	die Mühsal	hardship	мучение
Jagodna	name	Jagodna	Jagodna	Ягодное
Poljansker	name	Poljansker	Poljansker	Полянский
Lehrjahr	n	das Lehrjahr	apprenticeship	ученичество
Arbeitsreise	n	die Arbeitsreise	work trip	деловая поездка
Fremdsprachenkurse	n	der Fremdsprachenkurs	foreign language course	курсы иностранных языков
folgendermaßen	adv	folgendermaßen	as follows	следующим образом
kirchlichen	adj	kirchlich	religious	церковный
Trauung	n	die Trauung	wedding ceremony	венчание
Astoria	name	Astoria	Astoria	Астория
Oberschule	n	die Oberschule	secondary school	средняя школа
Lipki	name	Lipki	Lipki	Липки
Konzerts	n	das Konzert	concert	концерт
Schumanns	name	Schumann	Schumann	Шуман
Liszts	name	Liszt	Liszt	Лист
Chopins	name	Chopin	Chopin	Шопен
Dickkopf	n	der Dickkopf	stubborn person	упрямец
dörflichen	adj	dörflich	rural	деревенский
Despotismus	n	der Despotismus	despotism	деспотизм
terroristische	adj	terroristisch	terrorist	террористический
Schädlingstätigkeit	n	die Schädlingstätigkeit	sabotage	вредительская деятельность
munkelte	v	munkeln	rumored	говорили с сомнением
Massenverhaftungen	n	die Massenverhaftung	mass arrest	массовые аресты
lauthals	adv	lauthals	loudly	громко
frohlockend	v	frohlocken	gloating	торжествовать
Terrorakten	n	die Terrorakte	acts of terror	террористические акты
Sabotagen	n	die Sabotage	sabotage	диверсия
Schädlingstätigkeiten	n	die Schädlingstätigkeit	sabotage	вредительская деятельность
grundlos	adv	grundlos	without reason	без причины
jähes	adj	jäh	abrupt	внезапный
anhaltendes	adj	anhaltend	persistent	постоянный
klaglos	adv	klaglos	without complaint	без жалоб
grüßte	v	grüßen	greeted	приветствовать
bekleideten	v	bekleiden	dressed	одетый
längeren	adj	lang	longer	более длительный
Äußerste	adj	äußerst	utmost	крайний
Tirade	n	die Tirade	tirade	тирада
Beleidigung	n	die Beleidigung	insult	оскорбление
Soldatenmantel	n	der Soldatenmantel	military coat	солдатский плащ
ermüdeten	v	ermüden	tired	утомлять
Schweineleder	n	das Schweineleder	pigskin	свиная кожа
tretend	v	treten	stepping	ступающий
schlammige	adj	schlammig	muddy	грязный
Wortgefecht	n	das Wortgefecht	verbal dispute	словесный поединок
urplötzlich	adv	urplötzlich	suddenly	внезапно
hereingestürzten	v	hereingestürzt	rushed in	ворваться
verzweifelter	adj	verzweifelt	desperate	отчаянный
beschuldigen	v	beschuldigen	accuse	обвинять
handelten	v	handeln	acted	действовать
springend	v	springen	jumping	прыгающий
formellen	adj	formell	formal	формальный
Standards	n	der Standard	standards	стандарты
zusammengerollter	adj	zusammengerollt	rolled up	свернутый
Säckchen	n	das Säckchen	little sack	мешочек
Terroristen	n	der Terrorist	terrorists	террористы
verknoteten	v	verknoten	knotted	завязанный
Faltungen	n	die Faltung	folds	складки
Bandes	n	das Band	band	полоса
entwirrt	v	entwirren	untangled	распутать
Bändchen	n	das Bändchen	little ribbon	ленточка
zweistündigen	adj	zweistündig	two-hour	двухчасовой
Überwürfe	n	der Überwurf	throw	накидка
genäht	v	nähen	sewn	пришитый
graute	v	grauen	dreaded	страшиться
hereinbrechenden	v	hereinbrechen	breaking in	ворвавшийся
Bettkanten	n	die Bettkante	bed edge	край кровати
vorüberfuhr	v	vorüberfahren	passed by	проехать мимо
abzuholen	v	abholen	pick up	забирать
Raingolds	name	Raingold	Raingold	Райнгольд
Reinholds	name	Reinhold	Reinhold	Рейнгольд
Isolations	n	die Isolation	isolation	изоляция
freigesprochen	v	freisprechen	acquitted	оправданный
Kerkern	n	das Kerker	dungeons	темницы
zugetragen	v	zutragen	brought	принесено
Einzelbauern	n	der Einzelbauer	individual farmer	единоличный крестьянин
Pflichtabgaben	n	die Pflichtabgabe	compulsory levy	обязательный сбор
Agrarsteuersätze	n	der Agrarsatzsteuersatz	agrarian tax rates	ставки сельскохозяйственного налога
herauf	adv	herauf	up	вверх
abzugebenden	v	abgeben	to be delivered	подлежащий сдаче
Getreideproduktion	n	die Getreideproduktion	grain production	производство зерна
erntereichen	adj	erntereichen	productive	богатый урожаем
herausholen	v	herausholen	get out	извлекать
gereift	v	reifen	ripened	созревший
Zwangsabgabe	n	die Zwangsabgabe	compulsory levy	принудительный сбор
dastehen	v	dastehen	stand there	стоять
Gesetzwurde	n	das Gesetz	law	закон
Freiheitsentzug	n	der Freiheitsentzug	imprisonment	лишение свободы
Zentner	n	der Zentner	quintal	центнер
exportiert	v	exportieren	exported	экспортировать
Valuta	n	die Valuta	foreign currency	иностранная валюта
Friedenszeiten	n	die Friedenszeit	peacetime	мирное время
dagewesene	adj	dagewesen	unprecedented	невиданный
Urals	name	Ural	Urals	Уральские горы
Handlung	n	die Handlung	action	действие
gigantischen	adj	gigantisch	gigantic	гигантский
Auszeichnungen	n	die Auszeichnung	awards	награды
Kannibalismus	n	der Kannibalismus	cannibalism	каннибализм
überrollten	v	überrollen	overrun	подавить
Einwohnerzahl	n	die Einwohnerzahl	population	численность населения
landesweiten	adj	landesweit	nationwide	по всей стране
Hausbesitz	n	der Hausbesitz	home ownership	владение имуществом
Mietern	n	der Mieter	tenants	арендаторы
gekürzt	v	kürzen	cut	сокращенный
veräußern	v	veräußern	dispose of	продать
teure	adj	teuer	expensive	дорогой
angestammtes	adj	angestammt	ancestral	родовой
Schuldentilgungen	n	die Schuldentilgung	debt repayment	погашение долга
Lebenshaltungskosten	n	die Lebenshaltungskosten	cost of living	стоимость жизни
Mitzmachers	n	der Mitmacher	collaborator	сообщник
Wandschirme	n	der Wandschirm	folding screen	ширма
Patenonkels	n	der Patenonkel	godfather	крестный отец
bewohnte	v	bewohnen	inhabited	обитаемый
beengten	v	beengen	cramped	стесненный
Wohnverhältnisse	n	das Wohnverhältnis	housing conditions	жилищные условия
bedacht	v	bedenken	thoughtful	задумчивый
verwandtschaftlichen	adj	verwandtschaftlich	familial	семейный
hübschem	adj	hübsch	nice	красивый
hinkte	v	hinken	limped	хромать
Tintenflecken	n	der Tintenfleck	ink stain	чернильное пятно
Tischlampe	n	die Tischlampe	table lamp	настольная лампа
Konfekt	n	das Konfekt	bonbons	конфеты
gesellt	v	gesellen	joined	присоединился
freigewordene	adj	freigegeben	vacant	освобожденный
vermietete	v	vermieten	rented	сданный в аренду
Artisten	n	der Artist	performers	артисты
Zirkus	n	der Zirkus	circus	цирк
Zirkusvorstellungen	n	die Zirkusvorstellung	circus performance	цирковое представление
Abläufe	n	der Ablauf	sequence	последовательность
Darbietungen	n	die Darbietung	performance	представление
Magier	n	der Magier	magician	волшебник
faszinierten	v	faszinieren	fascinated	очаровывать
lautes	adj	laut	loud	громкий
strapaziös	adj	strapaziös	strenuous	напряженный
wohlgebaut	adj	wohlgebaut	well-built	хорошо сложенный
fit	adj	fit	fit	в хорошей форме
Schönling	n	der Schönling	handsome man	красавец
Aufgabenstellungen	n	die Aufgabenstellung	task assignment	постановка задачи
Männlichkeit	n	die Männlichkeit	masculinity	мужественность
Funkers	name	Funker	Funker	Функер
begierig	adj	begierig	eager	жаждущий
