anzustreichen	v	anzustreichen	underline	подчеркивать
fröhliches	adj	fröhlich	cheerful	весёлый
dasaßen	v	dasitzen	sit there	сидеть там
schälten	v	schälen	peel	чистить
noble	adj	noble	noble	благородный
Dekabristen	name	Dekabristen	Decembrists	Декабристы
streicheln	v	streicheln	caress	ласкать
zugänglicher	adj	zugänglich	more accessible	более доступный
bekamst	v	bekommen	received	получил
unglaubliches	adj	unglaublich	unbelievable	невероятный
umzögen	v	umziehen	move	переезжать
Trauzeugen	n	der Trauzeuge	witness	свидетель
fungierten	v	fungieren	served as	служить
anzumelden	v	anmelden	register	регистрировать
Entschiedenheit	n	die Entschiedenheit	determination	решительность
fetter	adj	fett	fatter	толстый
Vinaigrette	n	die Vinaigrette	vinaigrette	винегрет
rituellen	adj	rituell	ritual	ритуальный
Ausruf	n	der Ausruf	exclamation	восклицание
bitter	adj	bitter	bitter	горький
Jablonskaja	name	Jablonskaja	Jablonsky	Яблонская
Liebhaberin	n	die Liebhaberin	lover/fan	любительница
ungewollte	adj	ungewollt	unwanted	нежелаемый
siebenundzwanzigsten	num	siebenundzwanzigste	twenty-seventh	двадцать седьмой
geliehene	adj	geliehen	borrowed	заимствованный
Schubkarre	n	die Schubkarre	wheelbarrow	тачка
Umgehungsstraße	n	die Umgehungsstraße	bypass road	объездная дорога
ermöglicht	v	ermöglichen	enabled	возможный
Beklemmung	n	die Beklemmung	anxiety	беспокойство
übrighaben	v	übrighaben	like/care for	любить
Schiffbaus	n	der Schiffbau	shipbuilding	судостроение
Lebensmittelindustrie	n	die Lebensmittelindustrie	food industry	пищевая промышленность
Schiffsreparaturwerkstätten	n	die Schiffsreparaturwerkstatt	ship repair workshops	судоремонтные мастерские
Heimatmuseum	n	das Heimatmuseum	local history museum	краеведческий музей
Flößereiunternehmens	n	die Flößereiunternehmung	timber floating company	лесплавное предприятие
Erwähnung	n	die Erwähnung	mention	упоминание
Lehrerinstituts	n	das Lehrerinstitut	teacher training college	педагогический институт
weitergegebenen	adj	weitergegeben	passed on	переданный
Steinhäuser	n	das Steinhaus	stone house	каменный дом
Goldhändlern	n	der Goldhändler	gold merchant	золотых дел мастер
Wassern	n	das Wasser	waters	воды
erodiert	v	erodieren	eroded	эродировать
Erdrutschen	n	der Erdrutsch	landslide	оползень
Uferrand	n	der Uferrand	riverbank edge	край берега
kränklichkrummen	adj	kränklich-krumm	sickly bent	болезненно согнутый
ragen	v	ragen	protrude	выступать
abgerissene	adj	abgerissen	torn off	оторванный
gräulich	adj	gräulich	grayish	серый
Steuerbordseite	n	die Steuerbordseite	starboard side	правый борт
Staatssicherheitsdienstes	n	der Staatssicherheitsdienst	state security service	государственная безопасность
erschrockener	adj	erschrocken	frightened	испуганный
präzisierte	v	präzisieren	clarified	уточнять
kündigte	v	kündigen	announced	объявлять
Feuerschutzwand	n	die Feuerschutzwand	fire wall	противопожарная стена
zusammengebundenes	adj	zusammengebunden	bundled	связанный
Segeltuch	n	das Segeltuch	canvas	парусина
fassweise	adv	fassweise	by the barrel	бочками
Preiselbeeren	n	die Preiselbeere	lingonberry	брусника
Moosbeeren	n	die Moosbeere	cranberry	клюква
Quere	n	die Quere	transverse	поперечник
Gepäckraum	n	der Gepäckraum	baggage compartment	багажное отделение
zögerlich	adj	zögerlich	hesitant	нерешительный
erfreuliche	adj	erfreulich	pleasant	радостный
sperrigste	adj	sperrig	bulkiest	самый громоздкий
unbequemste	adj	unbequem	most uncomfortable	самый неудобный
geschleppt	v	schleppen	dragged	тащить
geweigert	v	weigern	refused	отказываться
unzufriedenen	adj	unzufrieden	discontented	недовольный
friedfertig	adj	friedfertig	peaceable	миролюбивый
Seih	n	der Seiher	strainer	сито
umzupacken	v	umpacken	repack	перепаковать
herausnahm	v	herausnehmen	took out	вынимать
bereitmachte	v	bereitmachen	prepared	готовить
Megafon	n	das Megafon	megaphone	мегафон
Pier	n	der Pier	pier	причал
Zivilisation	n	die Zivilisation	civilization	цивилизация
asphaltierten	v	asphaltieren	asphalted	асфальтировать
vermisse	v	vermissen	miss	скучать
Wintergartens	n	der Wintergarten	winter garden	зимний сад
gehasst	v	hassen	hated	ненавидеть
Meyersche	adj	Meyersch	Meyer's	Мейеров
gepflasterten	v	pflastern	paved	мощение
ehrgeizigen	adj	ehrgeizig	ambitious	честолюбивый
naiven	adj	naiv	naive	наивный
