Tschernyschewski	name	Tschernyschewski	Chernyshevsky	Чернышевский
Pawlownas	name	Pawlownas	Pavlovnas	Павловны
knietiefen	adj	knietief	knee-deep	по колено
Balken	n	der Balken	beam	балка
Moosbüschel	n	das Moosbüschel	moss tuft	кочка мха
abgedeckt	adj	abgedeckt	uncovered	раскрытый
Pellkartoffeln	n	die Pellkartoffel	boiled potato	молодая картошка
Speiseöl	n	das Speiseöl	vegetable oil	растительное масло
Bauernbrot	n	das Bauernbrot	farmhouse bread	ржаной хлеб
Warenlager	n	das Warenlager	warehouse	склад товара
Schmarotzer	n	der Schmarotzer	parasite	паразит
Spaten	n	der Spaten	spade	лопата
hochgekrempelten	adj	hochgekrempelt	rolled up	подвернутый
Ärmeln	n	der Ärmel	sleeve	рукав
brummte	v	brummen	grumbled	бурчал
aufwendig	adj	aufwendig	costly	дорогостоящий
Dorfjungen	n	der Dorfjunge	village boy	деревенский мальчик
flirteten	v	flirten	flirted	флиртовали
ereiferten	v	ereifern	ranted	горячились
gesprächsfreudig	adj	gesprächsfreudig	talkative	разговорчивый
Vorstand	n	der Vorstand	board	правление
Betriebsleiter	n	der Betriebsleiter	factory manager	управляющий заводом
Schimpfwörter	n	das Schimpfwort	curse word	ругательство
Arbeitskräften	n	die Arbeitskraft	worker	рабочая сила
Inventar	n	das Inventar	inventory	инвентарь
Ersatzteilen	n	das Ersatzteil	spare part	запасная часть
Trägheit	n	die Trägheit	indolence	лень
Mähen	v	mähen	mowing	косить
runzelige	adj	runzelig	wrinkled	морщинистый
Brigadierin	n	die Brigadierin	brigade leader (fem)	бригадирша
Außenteams	n	das Außenteam	field team	выездная бригада
langwieriger	adj	langwierig	tedious	долгий
Einstreu	n	das Einstreu	bedding	подстилка
deprimierend	adj	deprimierend	depressing	угнетающий
fristeten	v	fristen	eked out	влачили
Padi	name	Padi	Padi	Пади
seither	adv	seither	since	с тех пор
Ermessen	n	das Ermessen	discretion	усмотрение
Backsteingebäudes	n	das Backsteingebäude	brick building	кирпичное здание
Krankenstationen	n	die Krankenstation	clinic	амбулатория
Entbindungsstation	n	die Entbindungsstation	maternity ward	роддом
Glückwünschen	v	glückwünschen	congratulated	поздравляли
Herzlichen	adj	herzlich	hearty	сердечный
Stocks	n	der Stock	story/floor	этаж
Absurdität	n	die Absurdität	absurdity	абсурдность
fünft	num	fünft	fifth	пятый
Hebamme	n	die Hebamme	midwife	повивальная бабка
Nataschenka	name	Nataschenka	Nataschenka (diminutive)	Наташенька
Kenners	name	Kenners	Kenners	Кеннерс
Wowka	name	Wowka	Vovka	Вовка
dreihundertfünfzig	num	dreihundertfünfzig	three hundred fifty	триста пятьдесят
weinst	v	weinen	cry	плачешь
prozentige	adj	prozenttig	percentage	процентный
Gehaltszulage	n	die Gehaltszulage	salary bonus	надбавка к зарплате
Finanzlage	n	die Finanzlage	financial situation	финансовое положение
genesen	v	genesen	recover	выздоравливать
ernsthaftes	adj	ernst	serious	серьёзный
launisch	adj	launisch	moody	капризный
schwindelte	v	schwindeln	fibbed	врала
Beule	n	die Beule	bump	шишка
Düsternis	n	die Düsternis	gloom	мрак
Lagernächte	n	die Lagernacht	night at camp	ночь в лагере
Wachhunde	n	der Wachhund	watchdog	сторожевая собака
überzogene	adj	überzogen	overdrawn	чрезмерный
fleischlosen	adj	fleischlos	meatless	без мяса
erschaudern	v	erschaudern	shudder	содрогнуться
Uniformierten	n	der Uniformierte	uniformed person	человек в форме
stapelten	v	stapeln	stacked	складывали
entsinnen	v	entsinnen	recall	припомнить
Rückbesinnungen	n	die Rückbesinnung	recollection	воспоминание
detailreicher	adj	detailreich	detailed	подробный
Weihnachtsbaum	n	der Weihnachtsbaum	Christmas tree	ёлка
selbstgebasteltem	adj	selbstgebastelt	handmade	самодельный
zugefrorenen	adj	zugeforen	frozen over	промёрзший
tiefschwarze	adj	tiefscchwarz	jet black	иссиня-чёрный
betreffen	v	betreffen	concern	касаться
Efimtschik	name	Efimtschik	Efimtschik	Ефимщик
entgegengebracht	v	entgegenbringen	shown	проявляли
Denkst	v	denken	think	думаешь
Robochtska	name	Robochtska	Robochtska	Робочская
peinlichen	adj	peinlich	embarrassing	неловкий
Moments	n	der Moment	moment	момент
Krankenhauskittel	n	der Krankenhauskittel	hospital gown	больничный халат
schilderte	v	schildern	depicted	описал
auffing	v	auffi	unknown/unclear	неясно
Waldbrand	n	der Waldbrand	forest fire	лесной пожар
Brandbekämpfung	n	die Brandbekämpfung	firefighting	тушение огня
schäumte	v	schäumen	foamed	пенился
Nelina	name	Nelina	Nelina	Нелина
abgekühlt	adj	abgekühlt	cooled down	охлаждённый
gequälte	adj	gequält	tormented	измученный
Geflüster	n	das Geflüster	whisper	шепот
bewirkt	v	bewirken	caused	вызвали
trügerisch	adj	trügerisch	deceptive	обманчивый
Gefechts	n	das Gefecht	combat	боевой
umzustimmen	v	umstimmen	change mind	переубедить
feminin	adj	feminin	feminine	женственный
hübsches	adj	hübsch	pretty	миловидный
Kopelewitsch	name	Kopelewitsch	Kopelewitsch	Копелевич
Rehabilitationsbescheide	n	der Rehabilitationsbescheid	rehabilitation decree	решение о реабилитации
Bezirksgericht	n	das Bezirksgericht	district court	районный суд
Strafgesetzbuches	n	das Strafgesetzbuch	penal code	уголовный кодекс
Bezirksgerichts	n	das Bezirksgericht	district court	районный суд
VI	num	VI	six (Roman)	шесть
betragen	v	betragen	amount	составлять
abschickten	v	abschicken	sent off	отправляли
Gemütszustand	n	der Gemütszustand	mood	настроение
dieFreude	n	die Freude	joy	радость
zwanzigste	num	zwanzigst	twentieth	двадцатый
brüderlichen	adj	brüderlich	brotherly	братский
Zeitungsinformationen	n	die Zeitungsinformation	newspaper information	газетная информация
eingetretenen	adj	eingetreten	occurred	произошедший
vorgelegt	v	vorlegen	presented	представили
ebnete	v	ebnen	paved	проложил
Parteifunktionäre	n	der Parteifunktionär	party official	партийный функционер
vorlesen	v	vorlesen	read aloud	читать вслух
Parteiorgane	n	das Parteiorgán	party organ	партийный орган
Kreisparteikomitees	n	das Kreisparteikomitee	district party committee	районный партийный комитет
zugebracht	v	zubringen	spent	провёл
woraus	conj	woraus	from which	из чего
Tyrannen	n	der Tyrann	tyrant	тиран
inkompetenten	adj	inkompetent	incompetent	некомпетентный
Diktators	n	der Diktator	dictator	диктатор
Lehrerzimmer	n	das Lehrerzimmer	staff room	учительская
verlas	v	verlesen	read	прочитал
Schuldirektor	n	der Schuldirektor	school principal	директор школы
Parteivorsitzende	n	der Parteivorsitzende	party chairman	председатель партии
Physiklehrer	n	der Physiklehrer	physics teacher	учитель физики
Milewsky	name	Milewsky	Milewsky	Милевский
Hinterköpfe	n	der Hinterkopf	back of head	затылок
Indiskretion	n	die Indiskretion	indiscretion	неосторожность
geprägten	adj	geprägt	imprinted	отпечатанный
hüteten	v	hüten	guarded	охраняли
dargestellten	adj	dargestellt	depicted	изображённый
Hauptverräter	n	der Hauptverräter	chief traitor	главный предатель
auftrat	v	auftreten	appeared	появился
Weitsichtigeren	adj	weitsichtig	foresighted	дальновидный
Repressionsopfer	n	das Repressionsopfer	victim of repression	жертва репрессий
reiflicher	adj	reiflich	mature	зрелый
Mindestmaß	n	das Mindestmaß	minimum	минимум
hereingelegt	v	hereinlegen	deceived	обманул
Überredungskunst	n	die Überredungskunst	persuasion	искусство убеждения
ungebildete	adj	ungebildet	uneducated	необразованный
mündige	adj	mündig	of age	совершеннолетний
erstrebenswertes	adj	erstrebenswert	desirable	желательный
Ziels	n	das Ziel	goal	цель
beleidigte	v	beleidigen	offended	обидел
Äußerung	n	die Äußerung	utterance	высказывание
hinterlistig	adj	hinterlistig	treacherous	коварный
Parteiideologie	n	die Parteiideologie	party ideology	партийная идеология
übereinstimmt	v	übereinstimmen	agree	совпадают
abzuweichen	v	abweichen	deviate	отклоняться
beeilte	v	beeilen	hurried	спешил
räumt	v	räumen	admits	признаёт
Olymp	n	der Olymp	Olympus	Олимп
Motivs	n	das Motiv	motive	мотив
Zeitungsartikel	n	der Zeitungsartikel	newspaper article	газетная статья
