Terkow	name	Terkow	Terkow	Терков
Büroschreibtisch	n	der Büroschreibtisch	office desk	офисный стол
Schreibblätter	n	das Schreibblatt	writing sheets	листы писчей бумаги
davorstand	v	davorstehen	stood in front of	стоял перед
Verleumdung	n	die Verleumdung	slander	клевета
Bemühen	n	das Bemühen	effort	усилие
schikanieren	v	schikanieren	harass	преследовать
Bagatelle	n	die Bagatelle	trifle	пустяк
Kenner	n	der Kenner	connoisseur	знаток
fragendfeierlichen	adj	fragendfeierlich	questioningly solemn	торжественно-вопросительный
naives	adj	naiv	naive	наивный
besorgniserregende	adj	besorgniserregend	concerning	вызывающий беспокойство
Papierblätter	n	das Papierblatt	paper sheets	листы бумаги
Vorschlägen	n	der Vorschlag	proposals	предложения
vollgeschriebenen	adj	vollgeschrieben	covered with writing	исписанный
schwafelst	v	schwafeln	babble	болтать
Kum	n	der Kum	godfather	крёстный отец
Swiridows	name	Swiridow	Swiridow	Свиридов
Produktionsproblem	n	das Produktionsproblem	production problem	производственная проблема
Reederei	n	die Reederei	shipping company	судоходная компания
Kalinowski	name	Kalinowski	Kalinowski	Калиновский
Dokumentenausfertigung	n	die Dokumentenausfertigung	document drafting	составление документов
Bereichszuständigkeiten	n	die Bereichszuständigkeit	departmental responsibilities	ответственность отделений
harscher	adj	harsch	harsh	суровый
fordernder	adj	fordernd	demanding	требовательный
aufgestellten	adj	aufgestellt	set up	поставленный
ausgefressen	adj	ausgefressen	depraved	развращённый
geheizten	adj	geheizt	heated	отапливаемый
strammer	adj	stramm	taut	напряжённый
ausharren	v	ausharren	endure	выдержать
Mithin	adv	mithin	thus	таким образом
Bestimmungen	n	die Bestimmung	regulations	предписания
illegale	adj	illegal	illegal	незаконный
Führungspersonal	n	das Führungspersonal	leadership personnel	руководящий состав
vertuschten	v	vertuschen	cover up	скрывать
Finanzdisziplin	n	die Finanzdisziplin	financial discipline	финансовая дисциплина
Subkontrolle	n	die Subkontrolle	sub-control	подконтроль
Sachverwalters	n	der Sachverwalter	custodian	опекун
Zujew	name	Zujew	Zuyev	Зуев
zermürbenden	adj	zermürbend	wearing down	изнурительный
Hauptlagerpunktes	n	der Hauptlagerpunkt	main camp site	основной лагерный пункт
Wolgadeutscher	n	der Wolgadeutsche	Volga German	поволжский немец
Kantone	n	der Kanton	cantons	кантоны
Gegenseitigkeit	n	die Gegenseitigkeit	reciprocity	взаимность
Dreiecksverhältnis	n	das Dreiecksverhältnis	love triangle	любовный треугольник
dramatische	adj	dramatisch	dramatic	драматический
Andrejewitschs	name	Andrejewitsch	Andreyevich	Андреевич
Siegers	n	der Sieger	victor's	победителя
verrannt	adj	verrannt	stuck	застрявший
schnürten	v	schnüren	tie	завязывать
gefestigten	adj	gefestigt	consolidated	укреплённый
Spinnennetz	n	das Spinnennetz	spider web	паутина
hineingerät	v	hineingeraten	gets into	попадает
herrliche	adj	herrlich	magnificent	великолепный
Illustration	n	die Illustration	illustration	иллюстрация
günstige	adj	günstig	favorable	благоприятный
Revision	n	die Revision	audit	ревизия
Erarbeitung	n	die Erarbeitung	working out	разработка
befohlene	adj	befohlen	ordered	приказанный
mancher	pron	mancher	some	некоторый
Waldstraße	n	die Waldstraße	forest road	лесная дорога
lösenden	adj	lösend	solving	решающий
erwart	v	erwarten	expect	ожидать
südwestlich	adj	südwestlich	southwestern	юго-западный
Taganroger	adj	Taganroger	Taganrog	таганрогский
Ringsum	adv	ringsum	all around	кругом
umwachsen	v	umwachsen	overgrow	зарастать
Auen	n	die Aue	meadow	луг
Jeja	n	die Jeja	Jeja River	река Ея
Bauminseln	n	die Bauminsel	tree islands	лесные острова
